GitHub
https://github.com/TheAlgorithms/Java
https://github.com/DuGuQiuBai/Java
https://github.com/Snailclimb/JavaGuide
https://github.com/HelloWorld521/Java
https://github.com/kubernetes-client/java
https://github.com/hmkcode/Java
https://github.com/gaopu/Java
https://github.com/pubnub/java
https://github.com/json-iterator/java
https://github.com/chenhaoxiang/Java
https://github.com/winterbe/java8-tutorial
https://github.com/doocs/advanced-java
https://github.com/iluwatar/java-design-patterns
https://github.com/bottleleung/Java
https://github.com/thaycacac/java
https://github.com/lenve/JavaEETest
https://github.com/ReactiveX/RxJava
https://github.com/17mon/java
https://github.com/google/guava
https://github.com/XU-ZHOU/Java
https://github.com/tensorflow/java
https://github.com/skylot/jadx
https://github.com/java8/Java8InAction
https://github.com/SquareSquash/java
https://github.com/itwanger/JavaBooks
https://github.com/javaee-samples/javaee7-samples
https://github.com/alibaba/arthas
https://github.com/mybatis/mybatis-3
https://github.com/FanZeros/java
https://github.com/akshitagit/JAVA
https://github.com/square/javapoet
https://github.com/bytedeco/javacv
https://github.com/chanjarster/weixin-java-tools
https://github.com/jwtk/jjwt
https://github.com/alibaba/fastjson
https://github.com/jenkins-docs/simple-java-maven-app
https://github.com/kunal-kushwaha/DSA-Bootcamp-Java
https://github.com/javaparser/javaparser
https://github.com/brianway/java-learning
https://github.com/jboss-javassist/javassist
https://github.com/javamelody/javamelody
https://github.com/coderbruis/JavaSourceCodeLearning
https://github.com/MicrosoftDocs/pipelines-java
https://github.com/javagrowing/JGrowing
https://github.com/Beerkay/JavaMultiThreading
https://github.com/querydsl/querydsl
https://github.com/kaushikgopal/RxJava-Android-Samples
https://github.com/testcontainers/testcontainers-java
https://github.com/TooTallNate/Java-WebSocket
https://github.com/CarpenterLee/JavaLambdaInternals
https://github.com/jfinal/jfinal
https://github.com/google/google-java-format
https://github.com/graphql-java/graphql-java
https://github.com/shopizer-ecommerce/shopizer
https://github.com/docker-java/docker-java
https://github.com/ronmamo/reflections
https://github.com/ipinfo/java
https://github.com/dromara/hutool
https://github.com/dunwu/javacore
https://github.com/gitblit/gitblit
https://github.com/DiUS/java-faker
https://github.com/OpenFeign/feign
https://github.com/hub4j/github-api
https://github.com/0opslab/opslabJutil
https://github.com/moquette-io/moquette
https://github.com/jacoco/jacoco
https://github.com/libgdx/libgdx
https://github.com/nramnad/java
https://github.com/yasserg/crawler4j
https://github.com/ScottOaks/JavaPerformanceTuning
https://github.com/aimacode/aima-java
https://github.com/spring-projects/spring-boot
https://github.com/soot-oss/soot
https://github.com/datastax/java-driver
https://github.com/notnoop/java-apns
https://github.com/javadevjournal/javadevjournal
https://github.com/prometheus/client_java
https://github.com/Kong/unirest-java
https://github.com/redis/jedis
https://github.com/addthis/stream-lib
https://github.com/googlemaps/google-maps-services-java
https://github.com/in28minutes/JavaWebApplicationStepByStep
https://github.com/googleapis/google-cloud-java
https://github.com/vdurmont/emoji-java
https://github.com/shakeelstha/java
https://github.com/apereo/java-cas-client
https://github.com/skeeto/sample-java-project
https://github.com/msgpack/msgpack-java
https://github.com/influxdata/influxdb-java
https://github.com/Nirman-Rathod/Java
https://github.com/briandilley/jsonrpc4j
https://github.com/yangfuhai/ASimpleCache
https://github.com/eclipsesource/J2V8
https://github.com/elastic/elasticsearch
https://github.com/hsiafan/apk-parser
https://github.com/j-easy/easy-rules
https://github.com/Col-E/Recaf
https://github.com/pf4j/pf4j
https://github.com/shekhargulati/strman-java
https://github.com/fdanismaz/java
https://github.com/mockito/mockito
https://github.com/KikiLetGo/VirusBroadcast
https://github.com/Netflix/astyanax
https://github.com/cmusphinx/sphinx4
https://github.com/evant/gradle-retrolambda
https://github.com/stanfordnlp/CoreNLP
https://github.com/knightliao/disconf-demos-java
https://github.com/kevinsawicki/github-maven-example
https://github.com/functionaljava/functionaljava
https://github.com/linkedin/parseq
https://github.com/DomHeal/JavaFX-Chat
https://github.com/Backblaze/JavaReedSolomon
https://github.com/amaembo/streamex
https://github.com/menacher/java-game-server
https://github.com/aliyun/api-gateway-demo-sign-java
https://github.com/hyperledger/fabric-sdk-java
https://github.com/udacity/Just-Java
https://github.com/tabulapdf/tabula-java
https://github.com/eclipse/eclipse.jdt.ls
https://github.com/matyb/java-koans
https://github.com/jknack/handlebars.java
https://github.com/coobird/thumbnailator
https://github.com/arun-gupta/microservices
https://github.com/aliyun/api-gateway-demo-sign-java
https://github.com/anxpp/JavaDesignPattern
https://github.com/kungfoo/geohash-java
https://github.com/864381832/xJavaFxTool
https://github.com/yinchuandong/JavaVerify
https://github.com/OfficeDev/ews-java-api
https://github.com/vipshop/vjtools
https://github.com/minio/minio-java
https://github.com/mcxiaoke/minicat
https://github.com/lenve/javaboy-code-samples
https://github.com/commonmark/commonmark-java
https://github.com/fengfanchen/Java
